HK0001,长和,长江和记实业有限公司,综合
HK0413,南华集团控股,南华集团控股有限公司,玩具
HK0416,锦州银行,锦州银行股份有限公司,银行
HK0417,谢瑞麟,谢瑞麟珠宝(国际)有限公司,珠宝首饰
HK0418,方正控股,方正控股有限公司,软件开发
HK0419,华谊腾讯娱乐,华谊腾讯娱乐有限公司,健康管理
HK0420,福田实业,福田实业(集团)有限公司,纺织品
HK0422,越南制造加工出口,越南制造加工出口(控股)有限公司,汽车零部件
HK0423,经济日报集团,香港经济日报集团有限公司,出版
HK0425,敏实集团,敏实集团有限公司,汽车零部件
HK0426,万华媒体,万华媒体集团有限公司,出版
HK0428,中国天弓控股,汇嘉中国控股有限公司,--
HK0430,东方网库,东方网库控股有限公司,资产管理
HK0431,大中华金融,大中华金融控股有限公司,综合
HK0432,盈大地产,盈科大衍地产发展有限公司,房地产
HK0433,北方矿业,北方矿业股份有限公司,其他金属矿物
HK0434,博雅互动,博雅互动国际有限公司,软件开发
HK0436,新宇环保,新宇环保集团有限公司,环保工程
HK0438,彩虹新能源,彩虹集团新能源股份有限公司,新能源
HK0439,光启科学,光启科学有限公司,卫星及无线通信
HK0440,大新金融,大新金融集团有限公司,银行
HK0442,海福德集团,海福德集团控股有限公司,珠宝首饰
HK0444,SINCEREWATCH HK,Sincere Watch (Hong Kong) Ltd.,钟表
HK0445,中集天达,中国消防企业集团有限公司,电子元器件
HK0449,志高控股,志高控股有限公司,家电
HK0450,鸿兴印刷集团,鸿兴印刷集团有限公司,包装印刷
HK0451,协鑫新能源,协鑫新能源控股有限公司,新能源
HK0455,天大药业,天大药业有限公司,药品
HK0456,新城市建设发展,新城市建设发展集团有限公司,地产投资
HK0458,联亚集团,联亚集团有限公司,服装配套
HK0459,美联工商铺,美联工商铺有限公司,房地产服务
HK0460,四环医药,四环医药控股集团有限公司,药品
HK0462,天然乳品,天然乳品(新西兰)控股有限公司,乳制品
HK0464,建福集团,建福集团控股有限公司,家电
HK0465,富通科技,富通科技发展控股有限公司,计算机设备
HK0467,联合能源集团,联合能源集团有限公司,油气开采
HK0468,纷美包装,纷美包装有限公司,包装印刷
HK0469,凯普松国际,凯普松国际电子有限公司,电子元器件
HK0471,中播控股,中国移动多媒体广播控股有限公司,卫星及无线通信
HK0472,新丝路文旅,新丝路文旅有限公司,葡萄酒
HK0474,昊天发展集团,昊天发展集团有限公司,信贷
HK0475,中发展控股,中发展控股有限公司,珠宝首饰
HK0476,中国动力控股,中国动力(控股)有限公司,铜
HK0479,华建控股,华建控股有限公司,计算机设备
HK0480,香港兴业国际,香港兴业国际集团有限公司,房地产
HK0482,圣马丁国际,圣马丁国际控股有限公司,消费电子
HK0483,包浩斯国际,包浩斯国际(控股)有限公司,服装
HK0484,云游控股,云游控股有限公司,软件开发
HK0485,中国华星,中国华星集团有限公司,消费电子
HK0486,俄铝,俄铝,铝
HK0487,实德环球,实德环球有限公司,旅游服务
HK0488,丽新发展,丽新发展有限公司,地产投资
HK0489,东风集团股份,东风汽车集团股份有限公司,汽车制造
HK0491,英皇文化产业,英皇文化产业集团有限公司,影视
HK0493,国美零售,国美零售控股有限公司,家电
HK0494,利丰,利丰有限公司,服装配套
HK0495,PALADIN,百利大有限公司,地产投资
HK0496,卡森国际,卡森国际控股有限公司,家具家居
HK0497,资本策略地产,资本策略地产有限公司,房地产
HK0498,保华集团,保华集团有限公司,房屋建筑
HK0499,青岛控股,青岛控股国际有限公司,地产投资
HK0500,先丰服务集团,先丰服务集团有限公司,航空运输
HK0503,朗生医药,朗生医药控股有限公司,药品
HK0505,欢悦互娱,欢悦互娱控股有限公司,铜
HK0506,中国食品,中国食品有限公司,葡萄酒
HK0508,鼎亿集团投资,鼎亿集团投资有限公司,信贷
HK0509,世纪阳光,世纪阳光集团控股有限公司,化肥
HK0510,时富金融服务集团,时富金融服务集团有限公司,证券
HK0511,电视广播,电视广播有限公司,有线电视
HK0512,远大医药,远大医药健康控股有限公司,药品
HK0513,恒和集团,恒和珠宝集团有限公司,珠宝首饰
HK0515,达进东方照明,达进东方照明控股有限公司,电子元器件
HK0517,中远海运国际,中远海运国际(香港)有限公司,港口运输
HK0518,同得仕(集团),同得仕(集团)有限公司,女装
HK0519,实力建业,实力建业集团有限公司,地产投资
HK0520,呷哺呷哺,呷哺呷哺餐饮管理(中国)控股有限公司,餐饮
HK0521,CWT INT'L,CWT International Limited,信息化服务
HK0522,ASM PACIFIC,ASM Pacific Technology Ltd.,半导体
HK0524,长城一带一路,e-Kong Group Ltd.,通信服务
HK0525,广深铁路股份,广深铁路股份有限公司,铁路运输
HK0526,利时集团控股,利时集团(控股)有限公司,家具家居
HK0527,瑞风新能源,中国瑞风新能源控股有限公司,新能源
HK0528,金达控股,金达控股有限公司,纺织品
HK0529,SIS INT'L,新龙国际集团有限公司,通信设备
HK0530,高银金融,高银金融(集团)有限公司,信贷
HK0531,顺诚,顺诚控股有限公司,--
HK0532,WKK INTL (HOLD),Wong's Kong King International (Holdings) Limited,电子元器件
HK0533,金利来集团,金利来集团有限公司,男装
HK0535,金地商置,金地商置集团有限公司,房地产
HK0536,贸易通,贸易通电子贸易有限公司,电商及互联网
HK0538,味千(中国),味千(中国)控股有限公司,餐饮
HK0539,冠华国际控股,冠华国际控股有限公司,纺织品
HK0540,迅捷环球控股,迅捷环球控股有限公司,服装配套
HK0542,富元国际集团,富元国际集团有限公司,酒店
HK0543,太平洋网络,太平洋网络有限公司,电商及互联网
HK0544,大同集团,大同集团有限公司,物流
HK0546,阜丰集团,阜丰集团有限公司,食品添加剂
HK0547,数字王国,数字王国集团有限公司,影视
HK0548,深圳高速公路股份,深圳高速公路股份有限公司,公路运输
HK0549,奇峰化纤,吉林奇峰化纤股份有限公司,--
HK0550,KK文化,KK文化控股有限公司,传媒广告
HK0551,裕元集团,裕元工业(集团)有限公司,鞋类
HK0552,中国通信服务,中国通信服务股份有限公司,通信设备
HK0553,南京熊猫电子股份,南京熊猫电子股份有限公司,通信设备
HK0554,汉思能源,汉思能源有限公司,气油设备与服务
HK0555,御泰中彩控股,御泰中彩控股有限公司,彩票
HK0556,泛亚环保,泛亚环保集团有限公司,环保工程
HK0557,天元医疗,中国天元医疗集团有限公司,酒店
HK0558,力劲科技,力劲科技集团有限公司,电子元器件
HK0559,德泰新能源集团,德泰新能源集团有限公司,信贷
HK0560,珠江船务,珠江船务企业(股份)有限公司,港口运输
HK0563,上实城市开发,上海实业城市开发集团有限公司,房地产
HK0564,郑煤机,郑州煤矿机械集团股份有限公司,重型机械
HK0565,锦艺集团控股,锦艺集团控股有限公司,地产投资
HK0566,汉能薄膜发电,汉能薄膜发电集团有限公司,新能源
HK0567,大昌微线集团,大昌微线集团有限公司,电子元器件
HK0568,山东墨龙,山东墨龙石油机械股份有限公司,气油设备与服务
HK0569,中国自动化,中国自动化集团有限公司,信息化服务
HK0570,中国中药,中国中药控股有限公司,中药
HK0571,丰德丽控股,丰德丽控股有限公司,影视
HK0572,未来世界金融,未来世界金融控股有限公司,电商及互联网
HK0573,稻香控股,稻香控股有限公司,餐饮
HK0574,百信国际,百信国际控股有限公司,医药商业
HK0575,励晶太平洋,励晶太平洋集团有限公司,其他
HK0576,浙江沪杭甬,浙江沪杭甬高速公路股份有限公司,公路运输
HK0577,南岸集团,十三集团有限公司,房屋建筑
HK0578,融信资源,融信资源控股有限公司,煤炭
HK0579,京能清洁能源,北京京能清洁能源电力股份有限公司,电力
HK0580,赛晶电力电子,赛晶电力电子集团有限公司,电子元器件
HK0581,中国东方集团,中国东方集团控股有限公司,钢铁
HK0582,蓝鼎国际,蓝鼎国际发展有限公司,博彩
HK0583,长城环亚控股,长城环亚控股有限公司,地产投资
HK0585,意马国际,意马国际控股有限公司,证券
HK0586,海螺创业,中国海螺创业控股有限公司,环保工程
HK0587,华瀚健康,华瀚健康产业控股有限公司,药品
HK0588,北京北辰实业股份,北京北辰实业股份有限公司,房地产
HK0589,宝国国际,宝国国际控股有限公司,服装配套
HK0590,六福集团,六福集团(国际)有限公司,珠宝首饰
HK0591,中国高精密,中国高精密自动化集团有限公司,电子元器件
HK0592,BOSSINI INT'L,堡狮龙国际有限公司,服装配套
HK0593,梦东方,梦东方集团有限公司,房地产
HK0595,AV CONCEPT HOLD,先思行集团有限公司,半导体
HK0596,浪潮国际,浪潮国际有限公司,软件开发
HK0598,中国外运,中国外运股份有限公司,港口运输
HK0599,怡邦行控股,怡邦行控股有限公司,家具家居
HK0600,中国基建投资,中国基建投资有限公司,气油设备与服务
HK0601,稀镁科技,权智(国际)有限公司,消费电子
HK0602,佳华百货控股,佳华百货控股有限公司,百货商城
HK0603,中油燃气,中油燃气集团有限公司,燃气
HK0604,深圳控股,深圳控股有限公司,房地产
HK0605,中国金融投资管理,中国金融投资管理有限公司,信贷
HK0606,中国粮油控股,中国粮油控股有限公司,食用油
HK0607,丰盛控股,丰盛控股有限公司,环保工程
HK0608,达利国际,达利国际集团有限公司,服装
HK0609,天德化工,天德化工控股有限公司,化工用品
HK0610,WAI KEE HOLD,惠记集团有限公司,建筑工程
HK0611,中国核能科技,中国核能科技集团有限公司,新能源
HK0612,中国鼎益丰,中国投资基金国际控股有限公司,--
HK0613,YUGANG INT'L,渝港国际有限公司,地产投资
HK0616,高山企业,高山企业有限公司,房地产
HK0617,百利保控股,百利保控股有限公司,酒店
HK0618,北大资源,北大资源(控股)有限公司,房地产
HK0619,南华金融,南华金融控股有限公司,证券
HK0620,大唐西市,大唐西市丝路投资控股有限公司,珠宝首饰
HK0621,坛金矿业,坛金矿业有限公司,贵金属
HK0622,威华达控股,威华达控股有限公司,证券
HK0623,中视金桥,中视金桥国际传媒控股有限公司,传媒广告
HK0626,大众金融控股,大众金融控股有限公司,银行
HK0627,福晟国际,福晟国际控股集团有限公司,建筑材料
HK0628,国美金融科技,国美金融科技有限公司,信贷
HK0629,悦达国际控股,悦达矿业控股有限公司,其他金属矿物
HK0630,隽泰控股,隽泰控股有限公司,医疗器械
HK0631,三一国际,三一重装国际控股有限公司,重型机械
HK0632,东方明珠石油,东方明珠石油有限公司,油气开采
HK0633,中国全通,中国全通(控股)有限公司,卫星及无线通信
HK0635,彩星集团,彩星集团有限公司,玩具
HK0636,嘉里物流,嘉里物流联网有限公司,物流
HK0637,利记,利记控股有限公司,其他金属矿物
HK0638,建溢集团,建溢集团有限公司,家电
HK0639,首钢资源,首钢福山资源集团有限公司,煤炭
HK0640,星谦发展,星谦发展控股有限公司,化工用品
HK0641,中国恒天立信国际,中国恒天立信国际有限公司,电子元器件
HK0643,恒富控股,恒富控股有限公司,服装
HK0645,安域亚洲,安域亚洲有限公司,煤炭
HK0646,中国环保科技,中国环保科技控股有限公司,水务
HK0647,JOYCE BOUTIQUE,Joyce Boutique Holdings Ltd.,服装配套
HK0648,中国华仁医疗,中国华仁医疗有限公司,医疗器械
HK0650,IDG能源投资,IDG能源投资集团有限公司,油气开采
HK0651,中海重工,中海重工集团有限公司,汽车零部件
HK0653,卓悦控股,卓悦控股有限公司,化妆品
HK0655,香港华人有限公司,香港华人有限公司,房地产
HK0656,复星国际,复星国际有限公司,综合
HK0657,环科国际,环科国际集团有限公司,餐饮
HK0658,中国高速传动,中国高速传动设备集团有限公司,通用设备
HK0659,新创建集团,新创建集团有限公司,综合
HK0660,伟俊矿业集团,伟俊矿业集团有限公司,化肥
HK0661,中国大冶有色金属,中国大冶有色金属矿业有限公司,铜
HK0662,亚洲金融,亚洲金融集团有限公司,保险
HK0663,金山能源,金山能源集团有限公司,贵金属
HK0665,海通国际,海通国际证券集团有限公司,证券
HK0666,新工投资,新工投资有限公司,--
HK0668,东银国际控股,东银国际控股有限公司,信贷
HK0669,创科实业,创科实业有限公司,家电
HK0670,中国东方航空股份,中国东方航空股份有限公司,航空运输
HK0672,众安房产,众安房产有限公司,房地产
HK0673,中国卫生集团,中国卫生集团有限公司,其他
HK0674,中国唐商,中国唐商控股有限公司,综合
HK0675,坚宝国际,坚宝国际控股有限公司,电子元器件
HK0676,创信国际,创信国际控股有限公司,鞋类
HK0677,金源米业,金源米业国际有限公司,大米
HK0678,云顶香港,云顶香港有限公司,旅游服务
HK0679,亚洲联网科技,亚洲联网科技有限公司,电子元器件
HK0680,南海控股,南海控股有限公司,影视
HK0681,中民控股,中民控股有限公司,燃气
HK0682,超大现代,超大现代农业(控股)有限公司,蔬菜
HK0683,嘉里建设,嘉里建设有限公司,房地产
HK0684,亚伦国际,亚伦国际集团有限公司,家电
HK0685,世界华文媒体,世界华文媒体有限公司,出版
HK0686,熊猫绿能,熊猫绿色能源集团有限公司,新能源
HK0687,香港国际建投,香港国际建设投资管理集团有限公司,建筑工程
HK0688,中国海外发展,中国海外发展有限公司,房地产
HK0689,长盈集团(控股),长盈集团(控股)有限公司,油气开采
HK0690,联康生物科技集团,联康生物科技集团有限公司,药品
HK0691,山水水泥,中国山水水泥集团有限公司,水泥
HK0692,神舟乐园,中国家居控股有限公司,家具家居
HK0693,陈唱国际,陈唱国际有限公司,汽车经销
HK0694,北京首都机场股份,北京首都国际机场股份有限公司,航空运输
HK0695,东吴水泥,东吴水泥国际有限公司,水泥
HK0696,中国民航信息网络,中国民航信息网络股份有限公司,信息化服务
HK0697,SHOUGANG INT'L,首长国际企业有限公司,钢铁
HK0698,通达集团,通达集团控股有限公司,通信设备
HK0699,神州租车,神州租车有限公司,汽车租赁
HK0700,腾讯控股,腾讯控股有限公司,电商及互联网
HK0701,CNT GROUP,北海集团有限公司,涂料
HK0702,中国油气控股,中国油气控股有限公司,油气开采
HK0703,FUTURE BRIGHT,佳景集团有限公司,餐饮
HK0704,和嘉控股,和嘉资源控股有限公司,煤炭
HK0705,鼎和矿业,鼎和矿业控股有限公司,其他金属矿物
HK0706,美丽中国控股,美丽中国控股有限公司,林业及木材
HK0707,亚洲电视控股,协盛协丰控股有限公司,纺织品
HK0708,恒大健康,恒大健康产业集团有限公司,出版
HK0709,佐丹奴国际,佐丹奴国际有限公司,服装配套
HK0710,京东方精电,京东方精电有限公司,计算机设备
HK0711,亚洲联合基建控股,亚洲联合基建控股有限公司,建筑工程
HK0712,卡姆丹克太阳能,卡姆丹克太阳能系统集团有限公司,新能源
HK0713,世界(集团),世界(集团)有限公司,家具家居
HK0715,中泛控股,中泛控股有限公司,地产投资
HK0716,胜狮货柜,胜狮货柜企业有限公司,物流
HK0717,英皇证券,英皇证券集团有限公司,证券
HK0718,太和控股,太和控股有限公司,资产管理
HK0719,山东新华制药股份,山东新华制药股份有限公司,药品
HK0720,意达利控股,意达利控股有限公司,汽车经销
HK0721,中国金融国际,中国金融国际投资有限公司,--
HK0722,联合医务,联合医务集团有限公司,健康管理
HK0723,永保林业,永保林业控股有限公司,林业及木材
HK0724,瑞鑫国际集团,瑞鑫国际集团有限公司,半导体
HK0725,恒都集团,恒都集团有限公司,电子元器件
HK0726,中民筑友智造科技,中民筑友科技集团有限公司,房地产
HK0727,皇冠环球集团,皇冠环球集团有限公司,酒店
HK0728,中国电信,中国电信股份有限公司,通信服务
HK0729,五龙电动车,五龙电动车(集团)有限公司,新能源
HK0730,SHOUGANG GRAND,首长四方(集团)有限公司,融资租赁
HK0731,森信纸业集团,森信纸业集团有限公司,纸制品
HK0732,信利国际,信利国际有限公司,计算机设备
HK0733,合富辉煌,合富辉煌集团控股有限公司,房地产服务
HK0735,中国电力清洁能源,中国电力清洁能源发展有限公司,新能源
HK0736,中国置业投资,中国置业投资控股有限公司,地产投资
HK0737,合和公路基建,合和公路基建有限公司,公路运输
HK0738,莱尔斯丹,莱尔斯丹控股有限公司,鞋类
HK0743,亚洲水泥(中国),亚洲水泥(中国)控股公司,水泥
HK0745,中国国家文化产业,中国国家文化产业集团有限公司,传媒广告
HK0746,理文化工,理文化工有限公司,化工用品
HK0747,沈阳公用发展股份,沈阳公用发展股份有限公司,房屋建筑
HK0750,兴业太阳能,中国兴业太阳能技术控股有限公司,幕墙
HK0751,创维数码,创维数码控股有限公司,消费电子
HK0752,PICO FAR EAST,笔克远东集团有限公司,传媒广告
HK0753,中国国航,中国国际航空股份有限公司,航空运输
HK0754,合生创展集团,合生创展集团有限公司,房地产
HK0755,上海证大,上海证大房地产有限公司,房地产
HK0756,森美控股,森美(集团)控股有限公司,果汁饮料
HK0757,阳光能源,阳光能源控股有限公司,新能源
HK0758,新华联资本,庄胜百货集团有限公司,其他金属矿物
HK0759,CEC INT'L HOLD,CEC国际控股有限公司,超市及便利店
HK0760,新天地产集团,新天地产集团有限公司,房地产
HK0761,百营环球资源,百营环球资源控股有限公司,煤炭
HK0762,中国联通,中国联合网络通信(香港)股份有限公司,通信服务
HK0763,中兴通讯,中兴通讯股份有限公司,通信设备
HK0764,永恒策略,永恒策略投资有限公司,珠宝首饰
HK0765,PERFECTECH INTL,威发国际集团有限公司,玩具
HK0766,中盈集团控股,中盈(集团)控股有限公司,信贷
HK0767,亚太丝路投资,太平洋实业控股有限公司,信贷
HK0768,开明投资,开明投资有限公司,--
HK0769,中国稀土,中国稀土控股有限公司,其他金属矿物
HK0770,SHANGHAI GROWTH,沪光国际上海发展投资有限公司,--
HK0771,自动系统,自动系统集团有限公司,信息化服务
HK0772,阅文集团,--,--
HK0775,长江生命科技,长江生命科技集团有限公司,药品
HK0776,帝国集团环球控股,帝国集团环球控股有限公司,家具家居
HK0777,网龙,网龙网络控股有限公司,软件开发
HK0780,同程艺龙,--,--
HK0784,凌锐控股,--,--
HK0787,利标品牌,利标品牌有限公司,童装
HK0788,中国铁塔,--,--
HK0789,领视控股,领视控股有限公司,珠宝首饰
HK0794,锦胜集团(控股),锦胜集团(控股)有限公司,纸制品
HK0797,第七大道,--,--
HK0798,中电光谷,中电光谷联合控股有限公司,房地产
HK0799,IGG,IGG Inc,软件开发
HK0800,A8新媒体,A8新媒体集团有限公司,音乐
HK0801,金卫医疗,金卫医疗集团有限公司,医疗器械
HK0802,中国钱包,中国钱包支付集团有限公司,软件开发
HK0803,昌兴国际,昌兴国际控股(香港)有限公司,钢铁
HK0804,鼎石资本,鼎石资本有限公司,证券
HK0805,Glencore-S,Glencore plc,--
HK0806,惠理集团,惠理集团有限公司,资产管理
HK0807,上海实业环境,--,--
HK0809,大成生化科技,大成生化科技集团有限公司,化肥
HK0810,中国互联网投资,中国互联网投资金融集团有限公司,--
HK0811,新华文轩,新华文轩出版传媒股份有限公司,出版
HK0812,西证国际证券,西证国际证券股份有限公司,证券
HK0813,世茂房地产,世茂房地产控股有限公司,房地产
HK0814,北京京客隆,北京京客隆商业集团股份有限公司,超市及便利店
HK0815,中国白银集团,中国白银集团有限公司,贵金属
HK0816,华电福新,华电福新能源股份有限公司,新能源
HK0817,中国金茂,中国金茂控股集团有限公司,房地产
HK0818,高阳科技,高阳科技(中国)有限公司,信息化服务
HK0819,天能动力,天能动力国际有限公司,新能源
HK0821,汇盈控股,汇盈控股有限公司,证券
HK0822,嘉瑞国际,嘉瑞国际控股有限公司,电子元器件
HK0825,新世界百货中国,新世界百货中国有限公司,百货商城
HK0826,天工国际,天工国际有限公司,钢铁
HK0827,玖源集团,玖源化工(集团)有限公司,化肥
HK0828,王朝酒业,王朝酒业集团有限公司,葡萄酒
HK0829,神冠控股,神冠控股(集团)有限公司,包装食品
HK0830,远东环球,远东环球集团有限公司,幕墙
HK0831,利亚零售,利亚零售有限公司,超市及便利店
HK0832,建业地产,建业地产股份有限公司,房地产
HK0833,华讯,华讯股份有限公司,家电
HK0834,康大食品,中国康大食品有限公司,肉制品
HK0835,亚洲煤业,亚洲煤业有限公司,煤炭
HK0836,华润电力,华润电力控股有限公司,电力
HK0837,谭木匠,谭木匠控股有限公司,家具家居
HK0838,亿和控股,亿和精密工业控股有限公司,电子元器件
HK0839,中教控股,--,--
HK0840,天业节水,新疆天业节水灌溉股份有限公司,电子元器件
HK0841,木薯资源,亚洲木薯资源控股有限公司,新能源
HK0842,理士国际,理士国际技术有限公司,新能源
HK0844,广泰国际控股,广泰国际控股有限公司,内衣
HK0845,恒盛地产,恒盛地产控股有限公司,房地产
HK0846,明发集团,明发集团(国际)有限公司,房地产
HK0847,哈萨克矿业－S,哈萨克矿业有限公司,--
HK0848,茂业国际,茂业国际控股有限公司,百货商城
HK0850,投融长富,投融长富集团有限公司,电子元器件
HK0851,盛源控股,盛源控股有限公司,资产管理
HK0852,海峡石油化工,海峡石油化工控股有限公司,油气开采
HK0853,微创医疗,微创医疗科学有限公司,医疗器械
HK0854,威雅利,威雅利电子(集团)有限公司,半导体
HK0855,中国水务,中国水务集团有限公司,水务
HK0856,伟仕佳杰,伟仕佳杰控股有限公司,计算机设备
HK0857,中国石油股份,中国石油天然气股份有限公司,油气开采
HK0858,精优药业,精优药业控股有限公司,药品
HK0859,中昌国际控股,镇科集团控股有限公司,地产投资
HK0860,力世纪,奥立仕控股有限公司,珠宝首饰
HK0861,神州控股,神州数码控股有限公司,信息化服务
HK0862,远见控股,远见控股有限公司,信息化服务
HK0863,品牌中国,品牌中国集团有限公司,传媒广告
HK0864,永利地产发展,永利地产发展有限公司,地产投资
HK0865,建德国际控股,建德国际控股有限公司,房地产
HK0866,中国秦发,中国秦发集团有限公司,煤炭
HK0867,康哲药业,康哲药业控股有限公司,医药商业
HK0868,信义玻璃,信义玻璃控股有限公司,电子元器件
HK0869,彩星玩具,彩星玩具有限公司,玩具
HK0871,中国疏浚环保,中国疏浚环保控股有限公司,建筑工程
HK0872,启迪国际,启迪国际有限公司,汽车经销
HK0873,中国泰丰床品,中国泰丰床品控股有限公司,家具家居
HK0874,白云山,广州白云山医药集团股份有限公司,中药
HK0875,中国金控,中国金控投资集团有限公司,蔬菜
HK0876,佳兆业健康,佳兆业健康集团控股有限公司,医疗器械
HK0877,昂纳科技集团,昂纳科技(集团)有限公司,通信设备
HK0878,金朝阳集团,金朝阳集团有限公司,地产投资
HK0880,澳博控股,澳门博彩控股有限公司,博彩
HK0881,中升控股,中升集团控股有限公司,汽车经销
