title,url,label_property,code,company,article
宝威控股中期股东应占盈利同比降65.5%至4280万港元,https://news.10jqka.com.cn/m606772350/,利空,HK0024,宝威控股,"<p>集团在2017年坚定转型，从获取市场紧缺的锂矿资源入手，进入相关产品的采购、物流、加工和销售，而这一业务模式又是集团经营团队以往长期进口<a data-code=""i9999"" data-marketid=""66"" data-position=""stock.4"" href=""#*f:i9999:sc*#"">铁矿</a>石并加工成相关产品销售的所长和优势。目前，集团已经贯通了锂电材料的上、中游产业链，成为目前香港上市公司中唯一既占有上游锂资源，又能够通过合营公司加工中游锂电材料的公司。</p>"
宝威控股预期中期业绩将扭亏为盈,https://news.10jqka.com.cn/m606292661/,利好,HK0024,宝威控股,
宝威控股(00024.HK)宝江锂业碳酸锂生产线将进入试生产阶段,https://news.10jqka.com.cn/m605448687/,利好,HK0024,宝威控股,
宝威控股(00024)：宝江锂业碳酸锂生产线最快将于7月底进入试生产阶段,https://news.10jqka.com.cn/m605446255/,利好,HK0024,宝威控股,
宝威控股(00024.HK)：巴尔德山锂矿储量增加 105%,https://news.10jqka.com.cn/m604951247/,利好,HK0024,宝威控股,<p>随着勘探工作的逐步推进，资源量还会有持续增长潜力。计划于2018年底进行进一步的储量/资源升级。</p><p>于2017年4月20日，宝威锂业与Lithco、AMAL及Tawana分别签订独家锂精矿包销合约。根据该合约，宝威锂业获得西澳大利亚巴尔德山所出产的锂精矿为期五年的独家包销及续后五年优先购买的权利。</p>
宝威控股(00024)拟向同方证券及海通等发行不超1300万美元可换股债,https://news.10jqka.com.cn/m603518998/,利好,HK0024,宝威控股,<p>Fund发行本金合计不超过1300万美元可换股债券。</p><p>换股价每股0.32港元，较当日收市价0.355港元折让约9.86%;获悉数兑换，可发行约3.17亿股换股股份，占公司现已发行股本的6.37%，及经扩大后公司已发行股本的5.98%。</p><p>所得款项净额约9937.2万港元，计划用作一般营运资本，特别是锂电池上游资源的锂精粉包销、物流、加工直至完成销售各环节必要的支出。</p>
宝威控股(00024.HK)正与多间第三方机构磋商有关发行公司债券或股份的交易,https://news.10jqka.com.cn/m603480204/,利好,HK0024,宝威控股,
其士国际拟1.87亿港元出售香港观塘物业,https://news.10jqka.com.cn/m610188463/,中性,HK0025,CHEVALIER INT'L,<p>据观点地产新媒体了解，期权授予富恩(或其代理人)一项权利(惟并非责任)，可要求Willowridge以按购买价向富恩出售目标公司的全部已发行股本及销售贷款(目标公司结欠所有贷款)。期权价格2805万港元。</p><p>于完成时就购买销售股份及销售贷款应付购买价港币1.59亿元(有待最终调整)。</p><p>公告显示，目标公司新升置业有限公司持有物业位于香港九龙观塘怡生工业中心A座地下及B座地下的物业，连同怡生工业中心地下第23及24号停车位。注册成立日期2017年1月27日至2018年3月31日期间，目标公司录得除税前及除税后纯利约港币906.6万元，主要由于物业公允值上升约港币960万元所致。</p><p>其士国际表示，完成买卖后，估计公司将变现出售收益约港币5180万元，董事会拟将买卖所得款项净额应用于集团一般营运资金及集团现有主要业务营运。</p>
其士国际授出新升置业全部股权的期权 拟出售香港九龙观物业,https://news.10jqka.com.cn/m610185168/,中性,HK0025,CHEVALIER INT'L,<p>根据期权协议，Willowridge经考虑期权价后同意授予富恩期权。期权授予富恩(或其代理人)一项权利(但并非责任)，可要求Willowridge、公司与目标公司订立买卖协议以按购买价向富恩出售销售股份及销售贷款。</p><p>于签署期权协议前已付期权订金935万港元，于签署期权协议时就授出有关期权应付期权价2805万港元的余额，于完成时就购买销售股份及销售贷款应付购买价港币1.59亿港元，富恩已于签署期权协议后向Willowridge支付期权价余额1870万港元。</p><p>根据期权协议的条款，富恩有权透过于行使日期向Willowridge发出书面通知行使期权，而于2019年6月12日(或订约方可能书面同意的其他日期)，富恩应与Willowridge、公司及目标公司订立买卖协议。</p><p>据悉，该销售股份为目标公司全部股权，该目标公司为新升置业有限公司，为一间持有该物业的物业控股公司。该物业位于香港九龙观塘怡生工业中心A座地下及B座地下的物业，连同怡生工业中心地下第23及24号停车位。</p><p>自注册成立日期2017年1月27日至2018年3月31日期间，目标公司取得除税前及除税后纯利约港币906.6万元，主要由于物业公允值上升约960万港元所致。于2018年4月1日至2019年2月28日期间，目标公司取得除税前及除税后净亏损约40.8万港元，主要由于行政费用开支。</p><p>该公司表示，由于该集团是在1979年及1980年收购该物业，董事会有意变现出售物业自收购以来的增值所得收益。完成买卖后，估计该公司将变现出售收益约5180万港元。</p>
CHEVALIER INT‘L获准延长委任独立非执行董事时限,https://news.10jqka.com.cn/m609243753/,中性,HK0025,CHEVALIER INT'L,<p>智通财经APP讯，CHEVALIER INT'L(00025)公布，该公司已向香港联合交易所有限公司申请豁免严格遵守联交所证券上市规则第3.10A条、第3.21条及第3.25条，并将委任独立非执行董事的时限由2019年1月12日起延期3个月。于2019年1月15日，联交所已同意延长豁免有关遵守上市规则第3.10A条、第3.21条及第3.25条的期限由2019年1月12日至2019年4月12日。<br/></p>
其士国际集团以5.4亿港元出售观塘一地块及建于其上物业,https://news.10jqka.com.cn/m608626906/,中性,HK0025,CHEVALIER INT'L,<p>待售股份相当于目标公司于完成时全部已发行股本，而待售债务相当于目标公司于完成时结欠卖方的全部金额。于2018年11月30日，目标公司结欠卖方一笔约3.59亿港元的款项。</p><p>公告显示，目标公司主要从事投资控股及为Goldfame的唯一股东，而Goldfame为Almax的唯一股东。Almax主要从事物业投资且现时持有该地盘。</p><p>该地盘为观塘内地段第682号的整块或整幅土地，连同建于其上现称香港九龙大业街4号的宅院及建筑物。</p><p>该公司表示，集团预期将取得出售事项收益约1.65亿港元，此次出售事项将为集团产生现金流入，并加强其流动资金及营运资金状况。该集团拟动用建议出售事项的所得款项作为一般营运资金或于适当时候用于集团未来投资机会。</p>
其士国际中期股东应占溢利同比减少67.7%至1.94亿港元 中期息每股0.15港元,https://news.10jqka.com.cn/m608448988/,利空,HK0025,CHEVALIER INT'L,<p>经计入其所占联营公司及合营企业收入后，总分类收入为48.81亿港元，增幅为12%。除去年同期出售成都项目权益产生一次性贡献4.6亿港元。</p>
CHEVALIER INT‘L独董周明权离世,https://news.10jqka.com.cn/m607547884/,中性,HK0025,CHEVALIER INT'L,
其士国际(00025-HK)获主席郭海生增持2万股,https://news.10jqka.com.cn/m602093890/,利好,HK0025,CHEVALIER INT'L,<p>据联交所权益资料显示，其士国际(00025-HK)主席兼董事总经理兼执行董事郭海生分别于2017年12月13日及15日以每股平均价12.76-12.80港元之间场内增持其士国际好仓2万股，涉及资金25.56万港币。</p><p>增持后，郭海生现持有其士国际17.3460万股，比例升至0.06%。</p>
其士国际(00025.HK)拟向Seavest Core增资7000万美元 涉足美国医疗保健物业,https://news.10jqka.com.cn/m601913386/,利好,HK0025,CHEVALIER INT'L,<p>其士国际(00025.HK)宣布，于2017年12月5日 ，公司间接全资附属MOB3已接获投资经理(代表Seavest Manager)根据营运协议条款发出的资本要求。根据资本要求，MOB3、Seavest Investor及Seavest Manager分别须按彼等各自于Seavest Core的权益百分比比例以现金出资约7000万美元、以现金或以注入资产形式出资360万美元及以现金出资7.4万美元。</p><p>目前，Seavest Manager已物色到潜在项目，并已就可能收购潜在项目与潜在卖方进入讨论阶段。于2017年12月5日，Seavest Core与潜在卖方并无订立任何协议。获Seavest Manager已物色的潜在项目包括：</p><p>1.位于美国纽约水牛城总租赁面积约29.66万平方尺的医疗大楼。主要租户包括纽约西部的最大保健服务供应商及最大医生群组。最新租用率约为95%；</p><p>2.位于美国宾夕法尼亚州潘恩镇(Penn Township)总租赁面积约6.88万平方尺的医疗大楼。主要租户为于其主要服务领域拥有领先市场份额的医院，且属全国认可多元化研究及临床护理机构的一部分。最新租用率约为100%；及</p><p>3.位于美国罗德岛州禾域镇(Warwick)总租赁面积约6.27万平方尺的医疗大楼。该大楼目前全部租予于其主要服务领域拥有领先市场份额的医院。Seavest或Seavest联属人士于此特定潜在项目中拥有约30%的间接股本权益。</p><p>董事认为，向Seavest Core投资可将集团投资扩充至医疗及保健相关物业，以为集团带来回报及资本升值潜力，且资本要求条款属公平合理，符合公司及股东的整体利益。</p>
其士国际(00025)拟3.34亿港元竞买香港一物业,https://news.10jqka.com.cn/m601481019/,利好,HK0025,CHEVALIER INT'L,<p>其士国际(00025)发布公告，于2017年11月3日，该公司全资附属其士亚洲提交投标，表明其有意透过公开招标过程以3.34亿港元自卖方收购物业。于11月8日，卖方知会其士亚洲其已接受投标。</p><p>该等物业包含3层楼半独立屋里的12个单位，土地的注册地盘面积约为7840平方尺。其位于香港九龙太子道西的北侧，并位于何文田区内。</p><p>据悉，卖方指Glory Honour Limited、港盛行有限公司、旺致投资有限公司、菱木投资有限公司、叶小玲及谭绍碧。</p>
其士国际料年度股东应占溢利将大增 现升3%,https://news.10jqka.com.cn/m598915395/,中性,HK0025,CHEVALIER INT'L,<p>其士国际(00025)现价上升2.98%，报13.82元，盘中高见14.02元创近两年高位；成交约12万股，涉资172万元。</p><p>公司料截至3月底止年度股东应占溢利将录得大幅增加。主要由于重估集团投资物业所产生的公平值增加所致。公司指上述为非现金项目，并不会对集团的现金流产生直接影响。</p>
【复牌】其士(00025-HK)获市建局福泽街项目涉资6.8亿,https://news.10jqka.com.cn/m598879708/,中性,HK0025,CHEVALIER INT'L,<p>其士国际(00025-HK)公布，已获市区重建局大角咀福泽街/利得街项目开发权，涉及应付代价6.8亿元。</p><p>项目位于大角咀福泽街8至10号和利得街7至9号，地盘面积约768平方米，计划开发为总住宅建筑面积约5103平方米及商业建筑面积637平方米的中小型住宅单位。该物业将于地盘移交后45个月内取得入伙纸，开发工程预计将于2020年/2021年完工。</p><p>公司指，收购事项的条款乃经考虑市区重建局制定的投标规定及该土地的开发潜力后厘定。董事认为，收购事项乃集团建立土地储备及进一步拓展物业开发业务的良机。董事认为，收购事项的条款属公平合理，且符合公司及股东的整体利益。</p>
其土国际出售成都三地块料赚5亿 创近两年新高,https://news.10jqka.com.cn/m598756849/,中性,HK0025,CHEVALIER INT'L,<p>其士国际(00025)裂口高开，现价上升5.56%，报13.3元，创自2015年9月以来新高；现成交约8万股，涉资111万元。</p>
其士国际拟与日企拓安老业务,https://news.10jqka.com.cn/m573062911/,利好,HK0025,CHEVALIER INT'L,<p>5月27日消息，据财华社报道，其士国际(00025-HK)公布，与独立第三者(潜在合营伙伴)签订谅解备忘录，公司及潜在合营伙伴可能成立的各占50%权益合营企业，共同开拓及发展亚洲的安老院舍业务。潜在合营伙伴乃日本的综合企业。谅解备忘录自生效日起计两年内有效，惟订约双方书面同意延长则除外。 (自然)</p>
中华汽车2018年中期纯利同比减少49.97%每股派息10港仙及特别股息1港元,https://news.10jqka.com.cn/m609927108/,利空,HK0026,中华汽车,
中华汽车中期股东应占溢利同比增长15.35%至4.15亿港元,https://news.10jqka.com.cn/m609925137/,中性,HK0026,中华汽车,<p>董事局决议派发截至2019年6月30日止年度中期股息每股0.1港元。董事局同时决议派发截至2019年6月30日止年度特别股息每股1港元。两项股息合共每股1.1港元将派发予于2019年4月12日营业时间结束时已登记在公司股东名册股东。</p><p>集团截至2018年12月31日止6个月内计入集团投资物业重新估值及应占合营企业及联营公司业绩后除税后未经审核综合盈利为4.15亿港元，去年同期则为3.6亿港元;增加主要原因为集团投资物业及合营企业持有投资物业于期间重估盈余净值有所增加。</p>
中华汽车年度股东应占盈利同比增50.1%至9.4亿港元,https://news.10jqka.com.cn/m607342396/,中性,HK0026,中华汽车,<p>业绩增长主要反映集团合营公司拥有的投资物业重估盈余较往年高。公司认为，来年集团办公室物业、零售物业及住宅物业租务需求预期会维持稳定，尽管预期租金只有适度增长，预计集团位于黄竹坑新办公室物业(South Island Place)完成后，对集团经常性租金收益于2019年下半年应有重大贡献。</p>
中华汽车拟于9月18日派发第二次中期股息,https://news.10jqka.com.cn/m605595699/,利好,HK0026,中华汽车,
中华汽车(00026)中期盈利增17%至3.6亿港元 每股派息1.1港元,https://news.10jqka.com.cn/m603117175/,利好,HK0026,中华汽车,<p>董事局决议派发中期股息每股0.1港元及特别股息每股1港元。两项股息合共每股1.1港元将派发予于2018年4月11日营业时间结束时已登记在该公司股东名册的股东。</p>
中华汽车(00026.HK)中期溢利同比增长17.01%至3.60亿港元,https://news.10jqka.com.cn/m603116929/,利好,HK0026,中华汽车,<p>公告称，美国联储局于2017年12月加息25点子，很多经济学者都预测2018年会再加息4次，令利率于2018年底加至2.25%。英国方面，目前利率为0.5%，英伦银行近期暗示最快会于2018年5月加息，未来三年可能将会再加息最多二次以压抑通胀。</p><p>本财政年度上半年英镑对美元转强，董事预期财务运作方面的全年回报会有所改善。</p><p>集团于成坤广场(港运城商场)的零售物业的改善工程正按计划进行，预计于2018年第二季完成。改善工程完成后，商场内会有更多食肆，董事预期会增加商场的人流，令整体收入有所增长。</p><p>集团位于香港仔内地段461号的办公室物业(South Island Place)现时预计于2018年第四季落成，董事预期物业落成出租后的收益对集团的收入有重大贡献。</p>
中华借力宝马打“组合拳”：新品攻势能否完成“涅槃重生”？,https://news.10jqka.com.cn/m602220280/,利好,HK0026,中华汽车,<p>金杯、华颂自主业务装入华晨雷诺合资公司后，中华轿车如何走出销售困境成为业内关注的焦点。</p><p>12月22日，在中华V6的上市发布会上，华晨汽车销售公司副总经理景瑶向《每日经济新闻》记者透露，V6上市后中华品牌将进入密集产品投放期，“华晨希望在新品带动销量的基础上，重新塑造中华轿车的品牌形象”。</p><p>在华晨方面看来，只有销量达到一定规模才能谈品牌建设，所以迅速提升销量将是未来中华品牌发展的重中之重。为此，以V6为代表的新一代中华车型将借助“宝马基因”，向市场发起冲击。</p><p>借助外资力量发展自主品牌，一直是华晨汽车集团董事长祁玉民的思路。比如，华晨与雷诺的合作，创新之处就在于将自主品牌金杯、华颂装入到合资公司中，借助雷诺的技术平台实现转型突破。</p><p>对中华品牌，祁玉民之前也有类似想法。“我曾提出能否把中华品牌的轿车业务装入到华晨宝马的合资公司中，但这个想法并未得到宝马方面的认同。”祁玉民曾在接受采访时对《每日经济新闻》记者说。</p><p>尽管如此，中华品牌已从宝马处获得了较多的技术驰援。</p><p>在V6上市发布会上，华晨特意强调中华V6是其智能制造工厂的首款车型，具备“宝马品质”。“在宝马大力支持下，参照宝马4.0工厂标准构建的华晨汽车智能制造工厂，具有高自动化、高精度、高品质等特点。”华晨汽车销售公司总经理马晓峰向《每日经济新闻》记者表示，中华品牌与华晨宝马在同一个工业园区内，确实能从宝马身上学到很多。</p><p>椐华晨汽车销售公司网络发展部高级经理王磊透露，宝马有一支100多人的团队长期驻扎华晨，从研发、生产、设计到质量把控、市场营销，他们一直在帮助中华品牌发展。</p><p>不仅如此，在宝马的帮助下，华晨还打造了全新高端M平台。根据规划，未来10年，华晨将集中精力开发M平台，将于明年上市的中华V7便是基于该平台生产的首款车型。</p><p>在确立以宝马技术为辅助，自身独立发展的大方向后，中华将进行一系列的战略部署，以换得品牌快速发展。马晓峰称，接下来中华品牌要打出一套“组合拳”。</p><p>提振销量是中华品牌要完成的首个任务。目前中华品牌销量欠佳。全国乘用车市场信息联席会的数据显示，今年前11个月，中华品牌累计销售8.19万辆，同比下滑45%。</p><p>对此，景瑶也坦言，此前中华品牌确实给外界一种较乏力的感觉，不是每年都持续有新产品输出。“我们也看到了自己的不足，所以接下来中华将开启新一轮产品攻势，旨在快速提振销量。”</p><p>记者了解到，中华V6是这轮攻势的首款产品，而中华V7和一款轿车等新车型明年将投放市场。“现在靠一款车打天下已无可能。”马晓峰向《每日经济新闻》记者表示，中华要保证一个4S店起码要有8~10款车型，这样才能把销量提上去，把成本降下来。</p><p>在新品攻势后，中华还将开启一轮品牌攻势。据景瑶透露，明年下半年，中华将着重在品牌上讲故事。具体是加大品牌营销力度，增加品牌营销事件，争取2019年实现品牌全面提升，进而最终实现议价能力提升。</p><p>由此来看，新产品能否提升销量是中华能否顺利开展品牌攻势的关键。在中华的新品投放规划中，V6、V7车型被定义为“明星车型”。据了解，V6的轴距已达中级SUV水平，但仍瞄准的是紧凑级SUV市场，8.79万~14.19万元的售价也与目前热销的哈弗H6、博越、荣威RX5处同一价格区间。</p><p>当前，紧凑级SUV市场竞争激烈，已有价格诚意并借助宝马技术的V6能否让中华品牌摆脱销售困境？华晨对中华V6充满期待。</p>
中华汽车(00026)全年税后净利同比上升79.7%至6.28亿港元 每股派息1.6港元,https://news.10jqka.com.cn/m600613681/,利好,HK0026,中华汽车,<p>中华汽车(00026)公布截至2017年6月30日止年度业绩，实现营业额8170.1万港元，同比减少10.85%;营业盈利同比增加15.76%至7175.4万港元;除税后股东应占盈利约6.28亿港元，同比上升79.7%;每股盈利13.86港元，拟派发末期股息每股0.1港元及特别股息每股1.5港元。</p><p>公告称，盈利增加主要反映集团拥有的投资物业及集团合营公司拥有的投资物业的重估盈余净值较往年高。</p><p>此外，营业盈利增加主要原因为去年的汇兑亏损已转为本年的汇兑收益，但由于在年内出售英国投资物业 Thanet House </p><p>引致租金收入减少及港涛轩已计提发展成本于期内拨回的数额较少，增幅被部份抵销。</p>
中华汽车(00026)再次澄清媒体报道 无有关方收购公司股权,https://news.10jqka.com.cn/m596436719/,利空,HK0026,中华汽车,<p>该公司董事局得悉若干中文媒体于2017年2月7日及2017年2月8日再有报道，其中提及由ASML向该公司发出的第二封信函。而2017年2月7日的报道更指其消息来源者忧虑该公司管理层或将其股权以每股120港元出售予某被点名地产公司(该有关方)的可能性。</p><p>公告称，董事局希望借此确认收到由ASML发出的第二封信函，唯该信函本质上仅为重复首封信函中毫无根据的指控，而董事局已再次驳斥及反对。董事局未得悉任何显示该有关方有兴趣收购该公司的股权。</p><p>此外，该公司的颜氏家族大股东亦已逐一向董事局确认他们未有得悉任何显示该有关方有兴趣收购其股权的端倪，而无一颜氏家族大股东有意向ASML或该有关方出售其持有的该公司股权。</p>
中华汽车(00026)确认：未获悉任何有关方有兴趣收购公司股权,https://news.10jqka.com.cn/m596430789/,利空,HK0026,中华汽车,<p>公司董事局得悉若干中文媒体于2017年2月7日及2017年2月8日再有报道，其中提及由ASML向公司发出的第二封信函。而2017年2月7日的报道更指，其消息来源者忧虑公司管理层或将其股权以每股120港元出售予某被点名地产公司的可能性。</p><p>董事局希望借此确认收到由ASML发出的第二封信函，唯该信函本质上仅为重复首封信函中毫无根据的指控，而董事局已再次驳斥及反对。</p><p>董事局未获悉任何显示该有关方有兴趣收购公司股权。公司的颜氏家族大股东亦已逐一向董事局确认，他们未有得悉任何显示该有关方有兴趣收购其股权的端倪，而无一颜氏家族大股东有意向ASML或该有关方出售其持有的公司股权。</p>
